image_name_full,image_folder,phase_source,animal,phase_destination
n02363005_28195.JPEG,n02363005,train,squirrel,train
n02361337_4344.JPEG,n02361337,train,squirrel,train
n02363005_22321.JPEG,n02363005,train,squirrel,train
n02361337_25443.JPEG,n02361337,train,squirrel,train
n02356798_5887.JPEG,n02356798,train,squirrel,train
n02356798_2130.JPEG,n02356798,train,squirrel,train
n02356798_5893.JPEG,n02356798,train,squirrel,train
n02361337_1599.JPEG,n02361337,train,squirrel,train
n02361337_10163.JPEG,n02361337,train,squirrel,train
n02361337_8032.JPEG,n02361337,train,squirrel,train
n02363005_7201.JPEG,n02363005,train,squirrel,train
n02356798_598.JPEG,n02356798,train,squirrel,train
n02361337_5502.JPEG,n02361337,train,squirrel,train
n02363005_2423.JPEG,n02363005,train,squirrel,train
n02361337_9476.JPEG,n02361337,train,squirrel,train
n02363005_22876.JPEG,n02363005,train,squirrel,train
n02356798_1607.JPEG,n02356798,train,squirrel,train
n02363005_35339.JPEG,n02363005,train,squirrel,train
n02363005_26379.JPEG,n02363005,train,squirrel,train
n02361337_6792.JPEG,n02361337,train,squirrel,train
n02361337_374.JPEG,n02361337,train,squirrel,train
n02361337_1162.JPEG,n02361337,train,squirrel,train
n02361337_5304.JPEG,n02361337,train,squirrel,train
n02363005_19764.JPEG,n02363005,train,squirrel,train
n02361337_9502.JPEG,n02361337,train,squirrel,train
n02363005_42990.JPEG,n02363005,train,squirrel,train
n02356798_2508.JPEG,n02356798,train,squirrel,train
n02356798_3170.JPEG,n02356798,train,squirrel,train
n02356798_2520.JPEG,n02356798,train,squirrel,train
n02356798_2534.JPEG,n02356798,train,squirrel,train
n02361337_1189.JPEG,n02361337,train,squirrel,train
n02363005_23407.JPEG,n02363005,train,squirrel,train
n02363005_11884.JPEG,n02363005,train,squirrel,train
n02361337_162.JPEG,n02361337,train,squirrel,train
n02361337_5890.JPEG,n02361337,train,squirrel,train
n02363005_16696.JPEG,n02363005,train,squirrel,train
n02356798_3366.JPEG,n02356798,train,squirrel,train
n02356798_1565.JPEG,n02356798,train,squirrel,train
n02363005_2966.JPEG,n02363005,train,squirrel,train
n02363005_16682.JPEG,n02363005,train,squirrel,train
n02356798_5065.JPEG,n02356798,train,squirrel,train
n02356798_3428.JPEG,n02356798,train,squirrel,train
n02356798_162.JPEG,n02356798,train,squirrel,train
n02356798_176.JPEG,n02356798,train,squirrel,train
n02361337_4580.JPEG,n02361337,train,squirrel,train
n02361337_8392.JPEG,n02361337,train,squirrel,train
n02363005_16683.JPEG,n02363005,train,squirrel,train
n02363005_881.JPEG,n02363005,train,squirrel,train
n02356798_3367.JPEG,n02356798,train,squirrel,train
n02361337_8351.JPEG,n02361337,train,squirrel,train
n02363005_10972.JPEG,n02363005,train,squirrel,train
n02363005_21577.JPEG,n02363005,train,squirrel,train
n02356798_4636.JPEG,n02356798,train,squirrel,train
n02356798_3159.JPEG,n02356798,train,squirrel,train
n02356798_1996.JPEG,n02356798,train,squirrel,train
n02356798_6747.JPEG,n02356798,train,squirrel,train
n02363005_329.JPEG,n02363005,train,squirrel,train
n02361337_4966.JPEG,n02361337,train,squirrel,train
n02363005_17006.JPEG,n02363005,train,squirrel,train
n02361337_10002.JPEG,n02361337,train,squirrel,train
n02361337_3006.JPEG,n02361337,train,squirrel,train
n02356798_4805.JPEG,n02356798,train,squirrel,train
n02361337_1605.JPEG,n02361337,train,squirrel,train
n02356798_3987.JPEG,n02356798,train,squirrel,train
n02361337_8966.JPEG,n02361337,train,squirrel,train
n02356798_6627.JPEG,n02356798,train,squirrel,train
n02363005_21403.JPEG,n02363005,train,squirrel,train
n02356798_200.JPEG,n02356798,train,squirrel,train
n02356798_566.JPEG,n02356798,train,squirrel,train
n02361337_8972.JPEG,n02361337,train,squirrel,train
n02361337_7499.JPEG,n02361337,train,squirrel,train
n02363005_30254.JPEG,n02363005,train,squirrel,train
n02363005_34998.JPEG,n02363005,train,squirrel,train
n02356798_2482.JPEG,n02356798,train,squirrel,train
n02361337_9463.JPEG,n02361337,train,squirrel,train
n02363005_6888.JPEG,n02363005,train,squirrel,train
n02361337_8999.JPEG,n02361337,train,squirrel,train
n02361337_5503.JPEG,n02361337,train,squirrel,train
n02361337_7300.JPEG,n02361337,train,squirrel,train
n02361337_3166.JPEG,n02361337,train,squirrel,train
n02356798_5892.JPEG,n02356798,train,squirrel,train
n02363005_38350.JPEG,n02363005,train,squirrel,train
n02361337_2091.JPEG,n02361337,train,squirrel,train
n02356798_2643.JPEG,n02356798,train,squirrel,train
n02363005_31360.JPEG,n02363005,train,squirrel,train
n02361337_5932.JPEG,n02361337,train,squirrel,train
n02361337_2085.JPEG,n02361337,train,squirrel,train
n02361337_2913.JPEG,n02361337,train,squirrel,train
n02356798_1404.JPEG,n02356798,train,squirrel,train
n02361337_8219.JPEG,n02361337,train,squirrel,train
n02356798_5851.JPEG,n02356798,train,squirrel,train
n02363005_13670.JPEG,n02363005,train,squirrel,train
n02363005_4245.JPEG,n02363005,train,squirrel,train
n02361337_25481.JPEG,n02361337,train,squirrel,train
n02363005_4537.JPEG,n02363005,train,squirrel,train
n02361337_6208.JPEG,n02361337,train,squirrel,train
n02363005_4279.JPEG,n02363005,train,squirrel,train
n02363005_20292.JPEG,n02363005,train,squirrel,train
n02361337_7672.JPEG,n02361337,train,squirrel,train
n02356798_955.JPEG,n02356798,train,squirrel,train
n02363005_24790.JPEG,n02363005,train,squirrel,train
n02361337_767.JPEG,n02361337,train,squirrel,train
n02361337_5071.JPEG,n02361337,train,squirrel,train
n02361337_10404.JPEG,n02361337,train,squirrel,train
n02363005_2636.JPEG,n02363005,train,squirrel,train
n02361337_8569.JPEG,n02361337,train,squirrel,train
n02363005_20253.JPEG,n02363005,train,squirrel,train
n02356798_2641.JPEG,n02356798,train,squirrel,train
n02356798_5884.JPEG,n02356798,train,squirrel,train
n02356798_2655.JPEG,n02356798,train,squirrel,train
n02361337_1767.JPEG,n02361337,train,squirrel,train
n02363005_5401.JPEG,n02363005,train,squirrel,train
n02363005_15997.JPEG,n02363005,train,squirrel,train
n02363005_4723.JPEG,n02363005,train,squirrel,train
n02361337_6746.JPEG,n02361337,train,squirrel,train
n02363005_1129.JPEG,n02363005,train,squirrel,train
n02361337_5529.JPEG,n02361337,train,squirrel,train
n02363005_38150.JPEG,n02363005,train,squirrel,train
n02356798_6625.JPEG,n02356798,train,squirrel,train
n02363005_6691.JPEG,n02363005,train,squirrel,train
n02356798_3749.JPEG,n02356798,train,squirrel,train
n02356798_4026.JPEG,n02356798,train,squirrel,train
n02356798_6976.JPEG,n02356798,train,squirrel,train
n02363005_13504.JPEG,n02363005,train,squirrel,train
n02356798_3832.JPEG,n02356798,train,squirrel,train
n02356798_5502.JPEG,n02356798,train,squirrel,train
n02363005_3879.JPEG,n02363005,train,squirrel,train
n02361337_8838.JPEG,n02361337,train,squirrel,train
n02356798_1758.JPEG,n02356798,train,squirrel,train
n02361337_4794.JPEG,n02361337,train,squirrel,train
n02356798_2537.JPEG,n02356798,train,squirrel,train
n02356798_4146.JPEG,n02356798,train,squirrel,train
n02356798_410.JPEG,n02356798,train,squirrel,train
n02361337_7289.JPEG,n02361337,train,squirrel,train
n02361337_7060.JPEG,n02361337,train,squirrel,train
n02363005_30691.JPEG,n02363005,train,squirrel,train
n02363005_2024.JPEG,n02363005,train,squirrel,train
n02363005_13921.JPEG,n02363005,train,squirrel,train
n02363005_22242.JPEG,n02363005,train,squirrel,train
n02356798_3371.JPEG,n02356798,train,squirrel,train
n02356798_148.JPEG,n02356798,train,squirrel,train
n02361337_7909.JPEG,n02361337,train,squirrel,train
n02363005_27448.JPEG,n02363005,train,squirrel,train
n02363005_2971.JPEG,n02363005,train,squirrel,train
n02363005_28035.JPEG,n02363005,train,squirrel,train
n02356798_4436.JPEG,n02356798,train,squirrel,train
n02356798_3359.JPEG,n02356798,train,squirrel,train
n02356798_3358.JPEG,n02356798,train,squirrel,train
n02363005_43695.JPEG,n02363005,train,squirrel,train
n02356798_161.JPEG,n02356798,train,squirrel,train
n02363005_12394.JPEG,n02363005,train,squirrel,train
n02356798_7116.JPEG,n02356798,train,squirrel,train
n02363005_11689.JPEG,n02363005,train,squirrel,train
n02361337_4232.JPEG,n02361337,train,squirrel,train
n02356798_2091.JPEG,n02356798,train,squirrel,train
n02356798_5926.JPEG,n02356798,train,squirrel,train
n02363005_7613.JPEG,n02363005,train,squirrel,train
n02363005_28975.JPEG,n02363005,train,squirrel,train
n02356798_2913.JPEG,n02356798,train,squirrel,train
n02363005_4859.JPEG,n02363005,train,squirrel,train
n02361337_17949.JPEG,n02361337,train,squirrel,train
n02356798_405.JPEG,n02356798,train,squirrel,train
n02363005_2582.JPEG,n02363005,train,squirrel,train
n02356798_6988.JPEG,n02356798,train,squirrel,train
n02361337_6814.JPEG,n02361337,train,squirrel,train
n02356798_6787.JPEG,n02356798,train,squirrel,train
n02363005_4642.JPEG,n02363005,train,squirrel,train
n02356798_1942.JPEG,n02356798,train,squirrel,train
n02363005_11312.JPEG,n02363005,train,squirrel,train
n02356798_3833.JPEG,n02356798,train,squirrel,train
n02363005_36785.JPEG,n02363005,train,squirrel,train
n02363005_16333.JPEG,n02363005,train,squirrel,train
n02361337_5474.JPEG,n02361337,train,squirrel,train
n02356798_3990.JPEG,n02356798,train,squirrel,train
n02363005_1699.JPEG,n02363005,train,squirrel,train
n02363005_33992.JPEG,n02363005,train,squirrel,train
n02363005_10193.JPEG,n02363005,train,squirrel,train
n02356798_6618.JPEG,n02356798,train,squirrel,train
n02356798_3760.JPEG,n02356798,train,squirrel,train
n02363005_13465.JPEG,n02363005,train,squirrel,train
n02361337_9312.JPEG,n02361337,train,squirrel,train
n02363005_4044.JPEG,n02363005,train,squirrel,train
n02361337_5272.JPEG,n02361337,train,squirrel,train
n02363005_5372.JPEG,n02363005,train,squirrel,train
n02356798_2132.JPEG,n02356798,train,squirrel,train
n02356798_4225.JPEG,n02356798,train,squirrel,train
n02361337_18924.JPEG,n02361337,train,squirrel,train
n02361337_8597.JPEG,n02361337,train,squirrel,train
n02356798_4219.JPEG,n02356798,train,squirrel,train
n02361337_19390.JPEG,n02361337,train,squirrel,train
n02361337_4352.JPEG,n02361337,train,squirrel,train
n02356798_3589.JPEG,n02356798,train,squirrel,train
n02361337_2737.JPEG,n02361337,train,squirrel,train
n02356798_6383.JPEG,n02356798,train,squirrel,train
n02356798_5852.JPEG,n02356798,train,squirrel,train
n02363005_3267.JPEG,n02363005,train,squirrel,train
n02363005_1316.JPEG,n02363005,train,squirrel,train
n02361337_10405.JPEG,n02361337,train,squirrel,train
n02356798_2687.JPEG,n02356798,train,squirrel,train
n02361337_9672.JPEG,n02361337,train,squirrel,train
n02361337_5048.JPEG,n02361337,train,squirrel,train
n02356798_5842.JPEG,n02356798,train,squirrel,train
n02363005_19366.JPEG,n02363005,train,squirrel,train
n02363005_21821.JPEG,n02363005,train,squirrel,train
n02361337_5060.JPEG,n02361337,train,squirrel,train
n02356798_944.JPEG,n02356798,train,squirrel,train
n02361337_8550.JPEG,n02361337,train,squirrel,train
n02363005_13139.JPEG,n02363005,train,squirrel,train
n02363005_31367.JPEG,n02363005,train,squirrel,train
n02356798_5659.JPEG,n02356798,train,squirrel,train
n02356798_1417.JPEG,n02356798,train,squirrel,train
n02361337_9699.JPEG,n02361337,train,squirrel,train
n02361337_2531.JPEG,n02361337,train,squirrel,train
n02361337_4626.JPEG,n02361337,train,squirrel,train
n02356798_2491.JPEG,n02356798,train,squirrel,train
n02356798_5467.JPEG,n02356798,train,squirrel,train
n02363005_16280.JPEG,n02363005,train,squirrel,train
n02363005_528.JPEG,n02363005,train,squirrel,train
n02356798_3823.JPEG,n02356798,train,squirrel,train
n02361337_1170.JPEG,n02361337,train,squirrel,train
n02361337_5470.JPEG,n02361337,train,squirrel,train
n02361337_10005.JPEG,n02361337,train,squirrel,train
n02356798_398.JPEG,n02356798,train,squirrel,train
n02361337_10011.JPEG,n02361337,train,squirrel,train
n02361337_1602.JPEG,n02361337,train,squirrel,train
n02361337_1164.JPEG,n02361337,train,squirrel,train
n02356798_6967.JPEG,n02356798,train,squirrel,train
n02363005_27667.JPEG,n02363005,train,squirrel,train
n02356798_373.JPEG,n02356798,train,squirrel,train
n02363005_36018.JPEG,n02363005,train,squirrel,train
n02361337_15196.JPEG,n02361337,train,squirrel,train
n02361337_33179.JPEG,n02361337,train,squirrel,train
n02361337_37479.JPEG,n02361337,train,squirrel,train
n02356798_1761.JPEG,n02356798,train,squirrel,train
n02356798_818.JPEG,n02356798,train,squirrel,train
n02361337_10207.JPEG,n02361337,train,squirrel,train
n02361337_1414.JPEG,n02361337,train,squirrel,train
n02361337_1372.JPEG,n02361337,train,squirrel,train
n02363005_5014.JPEG,n02363005,train,squirrel,train
n02356798_824.JPEG,n02356798,train,squirrel,train
n02363005_1266.JPEG,n02363005,train,squirrel,train
n02361337_8424.JPEG,n02361337,train,squirrel,train
n02361337_3217.JPEG,n02361337,train,squirrel,train
n02361337_9909.JPEG,n02361337,train,squirrel,train
n02356798_4341.JPEG,n02356798,train,squirrel,train
n02363005_2790.JPEG,n02363005,train,squirrel,train
n02356798_4433.JPEG,n02356798,train,squirrel,train
n02356798_3374.JPEG,n02356798,train,squirrel,train
n02363005_18871.JPEG,n02363005,train,squirrel,train
n02363005_34.JPEG,n02363005,train,squirrel,train
n02361337_2875.JPEG,n02361337,train,squirrel,train
n02363005_14938.JPEG,n02363005,train,squirrel,train
n02356798_5704.JPEG,n02356798,train,squirrel,train
n02356798_2043.JPEG,n02356798,train,squirrel,train
n02356798_4426.JPEG,n02356798,train,squirrel,train
n02361337_4579.JPEG,n02361337,train,squirrel,train
n02361337_3202.JPEG,n02361337,train,squirrel,train
n02356798_2916.JPEG,n02356798,train,squirrel,train
n02363005_878.JPEG,n02363005,train,squirrel,train
n02363005_17216.JPEG,n02363005,train,squirrel,train
n02363005_2746.JPEG,n02363005,train,squirrel,train
n02363005_10784.JPEG,n02363005,train,squirrel,train
n02363005_25059.JPEG,n02363005,train,squirrel,train
n02356798_428.JPEG,n02356798,train,squirrel,train
n02361337_3969.JPEG,n02361337,train,squirrel,train
n02363005_31776.JPEG,n02363005,train,squirrel,train
n02361337_8.JPEG,n02361337,train,squirrel,train
n02363005_25065.JPEG,n02363005,train,squirrel,train
n02356798_366.JPEG,n02356798,train,squirrel,train
n02356798_6033.JPEG,n02356798,train,squirrel,train
n02361337_5465.JPEG,n02361337,train,squirrel,train
n02361337_1165.JPEG,n02361337,train,squirrel,train
n02363005_3100.JPEG,n02363005,train,squirrel,train
n02363005_4647.JPEG,n02363005,train,squirrel,train
n02361337_6150.JPEG,n02361337,train,squirrel,train
n02361337_14538.JPEG,n02361337,train,squirrel,train
n02363005_42997.JPEG,n02363005,train,squirrel,train
n02361337_6971.JPEG,n02361337,train,squirrel,train
n02363005_14482.JPEG,n02363005,train,squirrel,train
n02363005_1688.JPEG,n02363005,train,squirrel,train
n02356798_4744.JPEG,n02356798,train,squirrel,train
n02361337_4828.JPEG,n02361337,train,squirrel,train
n02363005_273.JPEG,n02363005,train,squirrel,train
n02356798_4750.JPEG,n02356798,train,squirrel,train
n02363005_20082.JPEG,n02363005,train,squirrel,train
n02361337_8021.JPEG,n02361337,train,squirrel,train
n02363005_2424.JPEG,n02363005,train,squirrel,train
n02363005_6656.JPEG,n02363005,train,squirrel,train
n02356798_3942.JPEG,n02356798,train,squirrel,train
n02363005_13474.JPEG,n02363005,train,squirrel,train
n02361337_6756.JPEG,n02361337,train,squirrel,train
n02361337_6030.JPEG,n02361337,train,squirrel,train
n02356798_1370.JPEG,n02356798,train,squirrel,train
n02356798_992.JPEG,n02356798,train,squirrel,train
n02363005_25313.JPEG,n02363005,train,squirrel,train
n02361337_944.JPEG,n02361337,train,squirrel,train
n02363005_26168.JPEG,n02363005,train,squirrel,train
n02361337_8551.JPEG,n02361337,train,squirrel,train
n02361337_97.JPEG,n02361337,train,squirrel,train
n02363005_21820.JPEG,n02363005,train,squirrel,train
n02363005_5149.JPEG,n02363005,train,squirrel,train
n02363005_15561.JPEG,n02363005,train,squirrel,train
n02361337_8579.JPEG,n02361337,train,squirrel,train
n02356798_5841.JPEG,n02356798,train,squirrel,train
n02361337_2724.JPEG,n02361337,train,squirrel,train
n02363005_23947.JPEG,n02363005,train,squirrel,train
n02356798_2874.JPEG,n02356798,train,squirrel,train
n02356798_2860.JPEG,n02356798,train,squirrel,train
n02356798_953.JPEG,n02356798,train,squirrel,train
n02361337_946.JPEG,n02361337,train,squirrel,train
n02356798_774.JPEG,n02356798,train,squirrel,train
n02356798_7059.JPEG,n02356798,train,squirrel,train
n02356798_1400.JPEG,n02356798,train,squirrel,train
n02363005_43916.JPEG,n02363005,train,squirrel,train
n02361337_2903.JPEG,n02361337,train,squirrel,train
n02356798_1372.JPEG,n02356798,train,squirrel,train
n02361337_20516.JPEG,n02361337,train,squirrel,train
n02356798_5114.JPEG,n02356798,train,squirrel,train
n02356798_5672.JPEG,n02356798,train,squirrel,train
n02363005_16095.JPEG,n02363005,train,squirrel,train
n02363005_3738.JPEG,n02363005,train,squirrel,train
n02356798_6186.JPEG,n02356798,train,squirrel,train
n02361337_8989.JPEG,n02361337,train,squirrel,train
n02363005_1113.JPEG,n02363005,train,squirrel,train
n02361337_3604.JPEG,n02361337,train,squirrel,train
n02361337_5275.JPEG,n02361337,train,squirrel,train
n02361337_1775.JPEG,n02361337,train,squirrel,train
n02356798_4961.JPEG,n02356798,train,squirrel,train
n02361337_10172.JPEG,n02361337,train,squirrel,train
n02361337_3189.JPEG,n02361337,train,squirrel,train
n02361337_588.JPEG,n02361337,train,squirrel,train
n02363005_6697.JPEG,n02363005,train,squirrel,train
n02361337_6797.JPEG,n02361337,train,squirrel,train
n02356798_3773.JPEG,n02356798,train,squirrel,train
n02361337_24566.JPEG,n02361337,train,squirrel,train
n02356798_6780.JPEG,n02356798,train,squirrel,train
n02356798_6958.JPEG,n02356798,train,squirrel,train
n02363005_17016.JPEG,n02363005,train,squirrel,train
n02361337_4989.JPEG,n02361337,train,squirrel,train
n02363005_40166.JPEG,n02363005,train,squirrel,train
n02361337_10006.JPEG,n02361337,train,squirrel,train
n02356798_6970.JPEG,n02356798,train,squirrel,train
n02356798_358.JPEG,n02356798,train,squirrel,train
n02361337_2136.JPEG,n02361337,train,squirrel,train
n02356798_2082.JPEG,n02356798,train,squirrel,train
n02361337_629.JPEG,n02361337,train,squirrel,train
n02361337_4235.JPEG,n02361337,train,squirrel,train
n02363005_5995.JPEG,n02363005,train,squirrel,train
n02361337_8341.JPEG,n02361337,train,squirrel,train
n02356798_2041.JPEG,n02356798,train,squirrel,train
n02361337_2687.JPEG,n02361337,train,squirrel,train
n02356798_600.JPEG,n02356798,train,squirrel,train
n02363005_23166.JPEG,n02363005,train,squirrel,train
n02356798_3411.JPEG,n02356798,train,squirrel,train
n02363005_18873.JPEG,n02363005,train,squirrel,train
n02363005_884.JPEG,n02363005,train,squirrel,train
n02356798_2732.JPEG,n02356798,train,squirrel,train
n02361337_7701.JPEG,n02361337,train,squirrel,train
n02361337_6379.JPEG,n02361337,train,squirrel,train
n02363005_1516.JPEG,n02363005,train,squirrel,train
n02361337_3215.JPEG,n02361337,train,squirrel,train
n02361337_172.JPEG,n02361337,train,squirrel,train
n02361337_6423.JPEG,n02361337,train,squirrel,train
n02363005_2745.JPEG,n02363005,train,squirrel,train
n02356798_3389.JPEG,n02356798,train,squirrel,train
n02363005_17215.JPEG,n02363005,train,squirrel,train
n02363005_11102.JPEG,n02363005,train,squirrel,train
n02361337_1358.JPEG,n02361337,train,squirrel,train
n02363005_4863.JPEG,n02363005,train,squirrel,train
n02356798_6018.JPEG,n02356798,train,squirrel,train
n02356798_365.JPEG,n02356798,train,squirrel,train
n02356798_5539.JPEG,n02356798,train,squirrel,train
n02356798_2530.JPEG,n02356798,train,squirrel,train
n02363005_7417.JPEG,n02363005,train,squirrel,train
n02361337_8142.JPEG,n02361337,train,squirrel,train
n02361337_7271.JPEG,n02361337,train,squirrel,train
n02363005_3659.JPEG,n02363005,train,squirrel,train
n02356798_2281.JPEG,n02356798,train,squirrel,train
n02356798_2478.JPEG,n02356798,train,squirrel,train
n02363005_17822.JPEG,n02363005,train,squirrel,train
n02363005_20730.JPEG,n02363005,train,squirrel,train
n02356798_239.JPEG,n02356798,train,squirrel,train
n02356798_5465.JPEG,n02356798,train,squirrel,train
n02363005_19833.JPEG,n02363005,train,squirrel,train
n02356798_4021.JPEG,n02356798,train,squirrel,train
n02363005_8877.JPEG,n02363005,train,squirrel,train
n02356798_2336.JPEG,n02356798,train,squirrel,train
n02361337_7463.JPEG,n02361337,train,squirrel,train
n02361337_3163.JPEG,n02361337,train,squirrel,train
n02356798_3941.JPEG,n02356798,train,squirrel,train
n02361337_6755.JPEG,n02361337,train,squirrel,train
n02361337_6741.JPEG,n02361337,train,squirrel,train
n02361337_9472.JPEG,n02361337,train,squirrel,train
n02356798_7064.JPEG,n02356798,train,squirrel,train
n02356798_3202.JPEG,n02356798,train,squirrel,train
n02356798_5667.JPEG,n02356798,train,squirrel,train
n02363005_16080.JPEG,n02363005,train,squirrel,train
n02361337_2902.JPEG,n02361337,train,squirrel,train
n02361337_6594.JPEG,n02361337,train,squirrel,train
n02356798_7058.JPEG,n02356798,train,squirrel,train
n02361337_2080.JPEG,n02361337,train,squirrel,train
n02363005_10432.JPEG,n02363005,train,squirrel,train
n02356798_2875.JPEG,n02356798,train,squirrel,train
n02361337_2719.JPEG,n02361337,train,squirrel,train
n02363005_13675.JPEG,n02363005,train,squirrel,train
n02361337_2731.JPEG,n02361337,train,squirrel,train
n02361337_10302.JPEG,n02361337,train,squirrel,train
n02363005_5111.JPEG,n02363005,train,squirrel,train
n02363005_14627.JPEG,n02363005,train,squirrel,train
n02363005_21844.JPEG,n02363005,train,squirrel,train
n02356798_6484.JPEG,n02356798,train,squirrel,train
n02363005_11005.JPEG,n02363005,train,squirrel,train
n02363005_21893.JPEG,n02363005,train,squirrel,train
n02363005_32623.JPEG,n02363005,train,squirrel,train
n02361337_7821.JPEG,n02361337,train,squirrel,train
n02361337_18.JPEG,n02361337,train,squirrel,train
n02361337_7404.JPEG,n02361337,train,squirrel,train
n02361337_10100.JPEG,n02361337,train,squirrel,train
n02363005_1607.JPEG,n02363005,train,squirrel,train
n02361337_7410.JPEG,n02361337,train,squirrel,train
n02361337_6726.JPEG,n02361337,train,squirrel,train
n02363005_1149.JPEG,n02363005,train,squirrel,train
n02356798_6692.JPEG,n02356798,train,squirrel,train
n02356798_1843.JPEG,n02356798,train,squirrel,train
n02356798_6686.JPEG,n02356798,train,squirrel,train
n02361337_6732.JPEG,n02361337,train,squirrel,train
n02356798_3715.JPEG,n02356798,train,squirrel,train
n02363005_14394.JPEG,n02363005,train,squirrel,train
n02363005_22140.JPEG,n02363005,train,squirrel,train
n02363005_15920.JPEG,n02363005,train,squirrel,train
n02356798_1880.JPEG,n02356798,train,squirrel,train
n02361337_4680.JPEG,n02361337,train,squirrel,train
n02356798_4734.JPEG,n02356798,train,squirrel,train
n02363005_12652.JPEG,n02363005,train,squirrel,train
n02356798_4867.JPEG,n02356798,train,squirrel,train
n02363005_20192.JPEG,n02363005,train,squirrel,train
n02361337_6652.JPEG,n02361337,train,squirrel,train
n02356798_6080.JPEG,n02356798,train,squirrel,train
n02361337_17733.JPEG,n02361337,train,squirrel,train
n02356798_1710.JPEG,n02356798,train,squirrel,train
n02356798_470.JPEG,n02356798,train,squirrel,train
n02361337_25030.JPEG,n02361337,train,squirrel,train
n02361337_11395.JPEG,n02361337,train,squirrel,train
n02363005_27164.JPEG,n02363005,train,squirrel,train
n02361337_6685.JPEG,n02361337,train,squirrel,train
n02356798_4126.JPEG,n02356798,train,squirrel,train
n02361337_4092.JPEG,n02361337,train,squirrel,train
n02361337_115.JPEG,n02361337,train,squirrel,train
n02363005_10521.JPEG,n02363005,train,squirrel,train
n02363005_12450.JPEG,n02363005,train,squirrel,train
n02356798_699.JPEG,n02356798,train,squirrel,train
n02361337_1317.JPEG,n02361337,train,squirrel,train
n02363005_6578.JPEG,n02363005,train,squirrel,train
n02361337_1459.JPEG,n02361337,train,squirrel,train
n02361337_129.JPEG,n02361337,train,squirrel,train
n02363005_4347.JPEG,n02363005,train,squirrel,train
n02363005_28928.JPEG,n02363005,train,squirrel,train
n02363005_2722.JPEG,n02363005,train,squirrel,train
n02363005_10509.JPEG,n02363005,train,squirrel,train
n02356798_5947.JPEG,n02356798,train,squirrel,train
n02361337_2811.JPEG,n02361337,train,squirrel,train
n02356798_6269.JPEG,n02356798,train,squirrel,train
n02356798_666.JPEG,n02356798,train,squirrel,train
n02356798_4443.JPEG,n02356798,train,squirrel,train
n02356798_2740.JPEG,n02356798,train,squirrel,train
n02363005_11825.JPEG,n02363005,train,squirrel,train
n02356798_3462.JPEG,n02356798,train,squirrel,train
n02361337_9010.JPEG,n02361337,train,squirrel,train
n02356798_4480.JPEG,n02356798,train,squirrel,train
n02363005_16179.JPEG,n02363005,train,squirrel,train
n02363005_24861.JPEG,n02363005,train,squirrel,train
n02363005_9662.JPEG,n02363005,train,squirrel,train
n02361337_6451.JPEG,n02361337,train,squirrel,train
n02363005_13983.JPEG,n02363005,train,squirrel,train
n02363005_15458.JPEG,n02363005,train,squirrel,train
n02356798_6056.JPEG,n02356798,train,squirrel,train
n02361337_2384.JPEG,n02361337,train,squirrel,train
n02356798_3648.JPEG,n02356798,train,squirrel,train
n02363005_8971.JPEG,n02363005,train,squirrel,train
n02363005_4187.JPEG,n02363005,train,squirrel,train
n02363005_19921.JPEG,n02363005,train,squirrel,train
n02363005_4839.JPEG,n02363005,train,squirrel,train
n02361337_4939.JPEG,n02361337,train,squirrel,train
n02363005_28242.JPEG,n02363005,train,squirrel,train
n02363005_21528.JPEG,n02363005,train,squirrel,train
n02356798_1705.JPEG,n02356798,train,squirrel,train
n02356798_3112.JPEG,n02356798,train,squirrel,train
n02356798_3674.JPEG,n02356798,train,squirrel,train
n02361337_6874.JPEG,n02361337,train,squirrel,train
n02363005_15841.JPEG,n02363005,train,squirrel,train
n02361337_4736.JPEG,n02361337,train,squirrel,train
n02361337_6121.JPEG,n02361337,train,squirrel,train
n02363005_15114.JPEG,n02363005,train,squirrel,train
n02356798_6.JPEG,n02356798,train,squirrel,train
n02363005_14578.JPEG,n02363005,train,squirrel,train
n02363005_5514.JPEG,n02363005,train,squirrel,train
n02363005_5266.JPEG,n02363005,train,squirrel,train
n02363005_27763.JPEG,n02363005,train,squirrel,train
n02356798_7200.JPEG,n02356798,train,squirrel,train
n02363005_15921.JPEG,n02363005,train,squirrel,train
n02363005_1809.JPEG,n02363005,train,squirrel,train
n02361337_3893.JPEG,n02361337,train,squirrel,train
n02363005_38680.JPEG,n02363005,train,squirrel,train
n02363005_4030.JPEG,n02363005,train,squirrel,train
n02361337_6041.JPEG,n02361337,train,squirrel,train
n02363005_5448.JPEG,n02363005,train,squirrel,train
n02361337_11223.JPEG,n02361337,train,squirrel,train
n02356798_288.JPEG,n02356798,train,squirrel,train
n02363005_10124.JPEG,n02363005,train,squirrel,train
n02363005_34086.JPEG,n02363005,train,squirrel,train
n02363005_22182.JPEG,n02363005,train,squirrel,train
n02356798_1329.JPEG,n02356798,train,squirrel,train
n02363005_11979.JPEG,n02363005,train,squirrel,train
n02363005_32622.JPEG,n02363005,train,squirrel,train
n02361337_7808.JPEG,n02361337,train,squirrel,train
n02363005_23049.JPEG,n02363005,train,squirrel,train
n02356798_3270.JPEG,n02356798,train,squirrel,train
n02363005_2657.JPEG,n02363005,train,squirrel,train
n02361337_3449.JPEG,n02361337,train,squirrel,train
